"","business_id","latitude","longitude","name","review_count","categories"
"3171","eBmx9lduQM9kc1QjmUx-Lw","33.6386366","-112.3964031","Dapper Dog Grooming & Doggie Daycare","4",NA
"3172","Ynh4G_R0QAuzjY85TSXsVA","33.421386","-111.940391","CVS Pharmacy","26",NA
"3173","jyG9WZWpuSnRN8iKKV1LzA","33.504362","-112.07592","2J Tech","4",NA
"3174","jFfrM1y-L1icUZXjBpxmeg","33.494368","-112.039357","Nogales Hot Dogs","68",NA
"3175","tr4L9VWmPGZtdBD-L2Pofw","33.4641004","-112.2732569","Smashburger","106",NA
"3176","iMyHBU0QB7MvTbpeK8tybA","33.445439321984","-112.075325846672","Superior Court Of Arizona","6",NA
"3177","D3iCwkR1yNGn89KYqOZBYw","33.712797","-112.200264","Stetson Hills Family Medicine","7",NA
"3178","SIFWd1cxGJeDNnSYDUTKYw","33.3773179","-112.0298729","Jersey Mike's","16",NA
"3179","ROLhbw6KEqEbdvclklZj9Q","33.4405461","-111.9258022","Cowtown Boot Factory Outlet Stores","3",NA
"3180","NB3Oli21be-k4r_iy4oC0Q","33.293754","-111.773654","Chef H","3",NA
"3181","artarS4sKnWvyo8njiUxCQ","33.6357206","-111.9234645","Miami Rice: Pudding Co.","15",NA
"3182","4D4aSfE6kvBvdJhqBuODoQ","33.297789669617","-111.743941283165","Starbucks","14",NA
"3183","i2VBtLg13rvJTfY6SIMXkw","33.490829","-111.924217","Kozinn C Stuart, MD","3",NA
"3184","eYjP4j-hfjhKlBcmsycGtw","33.638247","-112.394678","4 Sons Food Stores","3",NA
"3185","eLMrPmp0YbTfQHyob5Jr9g","33.5713191","-112.0733505","Toyoworks - Toyota, Lexus & Scion Auto Repair","17",NA
"3186","R3NrOJMIGDeZt6K7w9OJig","33.5810243","-111.9790689","Fred Meyers Jewelry","3",NA
"3187","lMKNGF7uXs40OSvVpY0pXg","33.5389418","-112.1085082","Integrative Veterinary Oncology PC","3",NA
"3188","Oif-dEqMVS3ee_p5ZhYyqA","33.4155153","-111.6835469","Village Inn","3",NA
"3189","dzDBk0mSe84erwMHRyRshQ","33.5539665","-111.9340036","Camelback Golf Club","14",NA
"3190","rzUNQmNvxHuab0ZNIwlf1A","33.588186","-112.324562","Pueblo El Mirage Rv  & Golf Resort","3",NA
"3191","myqiQAw7GWSbBQ4_F_N_hQ","33.3827471318141","-111.602431840944","Babies R US","3",NA
"3192","NrFnBSO-0m5aQWyA0yj9_Q","33.2985428","-111.8932204","R Bar","3",NA
"3193","ETw49U8Pd6n48jXX9TBaow","33.611423","-112.0996272","Kamana' Wana Hawaiian Treats","6",NA
"3194","rfHQoulCmGmA9bMTA-ckQQ","33.494771","-111.9180727","Old Town Beach Cruisers","7",NA
"3195","dNEAXZDrZ3TtK4d7Pl2Ydg","33.448586","-112.0721","Phoenix Symphony","13",NA
"3196","W9N17PDy-xY13KSubK2CCQ","33.425711","-111.94047","Gigi's Cupcakes","10",NA
"3197","CigrbWrQmnuf5Bl6MYp8Aw","33.425938","-111.940346","Yucatecan Imports","7",NA
"3198","eNEVVQIrSXzZDOXlttflzA","33.583511","-111.886636","TownPlace Suites by Marriott","6",NA
"3199","awMNRQ7CrvvW2VkHUGUbjg","33.459657","-112.784167","Travel Centers of America","4",NA
"3200","xSaeulDx3iebtWmuRjcoyw","33.5343515","-112.2618192","Tully's Coffee","7",NA
"3201","sZnz926GsnJN1TFCg0j16A","33.527849","-111.9258918","Moriah Nail & Spa","6",NA
"3202","IWBqtGTuIxPOT486dzL4qQ","33.43671","-112.03609","Chelsey's Kitchen","3",NA
"3203","lBdeo8Kb5uNPoi1KTGybeA","33.394899","-112.014593","Fischer Sports Physical Therapy & Conditioning","3",NA
"3204","cZhMLtlo1nVT_zSmRp3Jew","33.3531542","-111.7952685","Customer One Towing","3",NA
"3205","52OM_pfQNbWAwZ4ztWqaJQ","33.5796785","-111.926144","Denny's Restaurant","6",NA
"3206","_hmeGfByQCV5-dKeC-8zpw","33.655796","-112.132916","AMF Union Hills Lanes","9",NA
"3207","pJ2XRHEyUyd8uR6OOS8bNQ","33.527824","-111.9270661","lululemon athletica","3",NA
"3208","7vJn3Mtwi1EfE777t7XGwQ","33.4941704","-111.9260519","Scottsdale Neighborhood Trolley","3",NA
"3209","hlwaq_gf5Ep7p3-MTnkbpQ","33.5089901","-112.0438992","Pier 1 Imports","4",NA
"3210","o1mJ6P-hZDFHOky9fGJbhw","33.348714","-111.820671","Jeana R. Morrissey, PLLC","4",NA
"3211","_jaKAiZtJTCR7dOfv-Njsw","33.3190309","-111.8743502","Swirl It Self Serve Froyo","15",NA
"3212","vnJarh63_rCOcEjvmWon_g","33.633411","-112.427972","Aesthetic Creations","4",NA
"3213","CEs_oJMtLsll3xBM9slBQQ","33.502239","-111.9325368","Original Pancake House","129",NA
"3214","Cjd2GNKYqdmYnMTTgLKNcg","33.262261","-111.717462","Serenity Dental","8",NA
"3215","8W79MdW4IsQbKZWSBx3cRQ","33.0583686","-112.048217","Headquarters Lounge","4",NA
"3216","H3IBlFr4WTmMupkUcX7cDA","33.6835952","-112.1009423","Sonic Drive-In","7",NA
"3217","x9ZpJWtTZ2gPc3PnQ2KqpQ","33.378216","-111.9382251","AppleOne Employment Services","3",NA
"3218","P_qJVAAPdku9MyY8qmo0Cw","33.46553","-112.29053","West Valley Pediatrics","4",NA
"3219","gkv2XvXpFgiq4Bb2XK7YmQ","33.446885057319","-112.07107588649","Hard Rock Cafe","76",NA
"3220","2OuLHSMMPlfa_ohMVXfnPA","33.5535034","-112.1342641","Safeway Food & Drug","4",NA
"3221","b_i5IvnPAv8Supc3p_e2Cw","33.6098767","-112.2506658","Rio Vista Community Park","29",NA
"3222","ishjLG3Sc94ZOelXZZhaIw","33.6345046","-111.9253792","Benihana","78",NA
"3223","gM8ScswhQXWvwuTLDHakdg","33.3072204","-112.5721881","The Sheep Camp Inc","3",NA
"3224","KXfaENdNVS8fZA-UdSomxQ","33.3491882","-111.9630835","Subway","9",NA
"3225","rYqc_-fhIGeY3360mhpBVw","33.5386461","-112.1826996","A Mad Hatter's Antiques & Collectibles","9",NA
"3226","yuLBsnvW2iMHPb8uit6TEQ","33.3656089","-111.9454517","Tracy's Auto Body","7",NA
"3227","IGkZzCsahWEHywUeEgkGMA","33.321205","-111.964808","Lowe's Home Improvement Warehouse","13",NA
"3228","8D8HRd8x4-gTvmguBA_1Kw","33.3052721","-111.9277565","Walgreens","3",NA
"3229","yMwjmZuK7peookZDUQ93_g","33.606046","-111.954065","Desert Shadows Middle School","3",NA
"3230","0qiGyzxHr5wDDJLXbSRYAA","33.638124","-112.063404","Advanced Auto Service & Tire Centers","8",NA
"3231","atusKlbXfK02diTMDfRngg","33.6251792","-111.9404813","Sonoran Peak Construction & Roofing","3",NA
"3232","OeoKhJX-qsZqyhrS9Zd4pQ","33.3786739","-111.757599","Gelish Nails by Trina","4",NA
"3233","zIimLCCoMBd7p2VtBkLW6w","33.305681","-111.897553","Pottery Barn","6",NA
"3234","-fgp41smAIXPBzmWzpY1aQ","33.6387572","-112.1879","Stein Mart","5",NA
"3235","u9b49Z4JmvbP6KTe26lyoA","33.599686","-111.985437","Cool Cuts 4 Kids","9",NA
"3236","BRaQrgYVR17bd_zr-wNSlQ","33.390046","-111.682305","Wendy's Old Fashioned Hamburgers","4",NA
"3237","JeI7ew76phl8IKGXmTc37g","33.639272","-112.0308696","My Sister's Appliance","5",NA
"3238","EVRoFKVKbgP-rz9_6enViQ","33.3051305","-111.968191","Whataburger","14",NA
"3239","GkIWg8VevATtSorTZ5noTA","33.494651","-111.927127","Fuddruckers","8",NA
"3240","rA87FFHBiyx4i9jbDpcJ9Q","33.4649874","-112.2742064","Peter Piper Pizza","6",NA
"3241","kwo6AogUjIG1qk-doJdFeQ","33.6212432","-111.9067933","Razmataz A Distinctive Furniture & Accessories Store","6",NA
"3242","-R7PFBKnKNx6pOYpUdVTzA","33.50741","-112.031029","En Blum Catering","3",NA
"3243","WulpNsdjRe8RVniVqpZJpg","33.6153679","-111.892415","Joyce Bassett, DDS","4",NA
"3244","TWsI4hcD-h1KcL3YdNm7vw","33.3055637","-111.7435688","Verizon Wireless","5",NA
"3245","N1Dq9PyY1jDQdZcX4u8oFg","33.439648","-112.026154","Starbucks Coffee","29",NA
"3246","HV-0vQADkXSKqFCz9HH7vQ","33.024245","-112.048007","Luxe Lounge","5",NA
"3247","7Z-1mLIoxCHUxCp54W1CGQ","33.3771903","-111.9520135","Barro's Pizza","33",NA
"3248","thHh3zMwbtURvQyPAGo83w","33.581231","-112.128648","West Valley Ear Nose & Throat, PC","4",NA
"3249","QHJYnI_eu2aqMUC8d6lmkw","33.602441","-112.123377","Happy Jack's","4",NA
"3250","XyDbwZHs0cqIV3Nc4UclYA","33.4932103","-111.9207604","Civic Center Mall","6",NA
"3251","A5J3ujymq30IZpDbXd9Gng","33.589121","-111.832605","Francis & Sons Car Wash","15",NA
"3252","WjJEMCJafEgdIjPr1PwwOg","33.4482056","-111.9838108","Valley Goldmine","7",NA
"3253","81Mejs_YkvkuGA9lbQ0leA","33.247126","-111.8387799","Fletcher Tire & Auto","3",NA
"3254","MEKk3J63dU3GBDg9SHuq7A","33.4473356","-112.0734239","Lustre Bar","63",NA
"3255","_AnSrEL8OP8K0o5udRVVcA","33.7129708","-112.1130157","Paciugo Gelato","6",NA
"3256","L5aErVDXrsVpShvy1k0HsQ","33.401137","-111.970253","Tempe Diablo Stadium","41",NA
"3257","FhNzxr18BYt4VFcIVjbEQQ","33.6337997","-111.9092517","Earnhardt Cadillac","8",NA
"3258","6eq7MrGJNV9SMFT-nfAeaw","33.3170942","-111.968469","Borders","7",NA
"3259","oglyxSZ0dqtrt8kUW3mHpw","33.1798012","-111.5847863","Freddy's Frozen Custard & Steakburgers","6",NA
"3260","GDmue1oJaem9ilywDtA4_A","33.47907","-112.073306","Sochu House","131",NA
"3261","x_rT40Qk0IPMIgTMU72wOA","33.6179163405475","-111.926030053075","Golden Spoon Frozen Yogurt","6",NA
"3262","L_MtTn4IUBTmQtqqM2iFqA","33.6554989","-111.9299197","Tea Lite Cafe","150",NA
"3263","4BcuZj2ETMxUs48PLPwKxQ","33.480601","-111.983452","Hal O. Peno's Mexican Cafe","4",NA
"3264","84NQRcMC0ldIC86yRw0vpA","33.4373383","-111.7179321","Gelato Dolce Vita","86",NA
"3265","oc9IJ7lhXKuXVK9JJBnohA","33.3149467","-111.8596552","The Greeks Grill","52",NA
"3266","9BJ5h9X1krpXFjKj0a6wbg","33.5243311","-112.047508","Dick's Hideaway","314",NA
"3267","cYvfynvj9arUMgjUuGxExg","33.55213","-112.057981","99 Cents Only","14",NA
"3268","L6ox0Oab2TRmzXBA8bdlTA","33.6119217","-112.0146021","Arizona Sunrays Gymnastics & Dance Center","8",NA
"3269","01kU7NKzfCP3tgYmgzXbjQ","33.6385838","-112.3554635","Water Fountain","3",NA
"3270","DrpGonLYPBpAhCb4q66liw","33.6780517","-111.89714","Grayhawk Golf Club","13",NA
"3271","lQC8Ibgaf7aDINgXM8CKUg","33.678615","-111.9746066","Rocky Mountain Chocolate Factory","4",NA
"3272","XcoZBR_ujiIrMH6YabJUEA","33.393462","-111.700427","Tiffany's Nail & Spa","5",NA
"3273","TSg3URWOZ_I8vZGajxQ_6g","33.5088428","-112.0342897","The Gladly","70",NA
"3274","qNI7QYN2gLJyHWfGk3CDIg","33.456259","-112.069084","Brush Party","7",NA
"3275","e5uF2NqcQG-W0ZbdbIi_LA","33.3774817833103","-111.619780300177","Genos Pizza & Cheesesteak","13",NA
"3276","36qqRqBt2QJvkW1y9z06NQ","33.3354982","-111.77022","Kidiatric Dental","7",NA
"3277","JIDt48_tPee4BYoMc-zucA","33.3814295","-111.7568672","Kirkland's","3",NA
"3278","rjnwhdqtCg4LhzUrivMejg","33.700033","-111.888462","Sunny & Chair","3",NA
"3279","Ih4HSyzm5fQHDnKOn4nmwQ","33.697493","-111.889863","Domino's Pizza","3",NA
"3280","VQKRVyH-0Ny3382Sr3qeWQ","33.4052157278121","-112.03146861377","Tropical Breeze Frozen Drinks","5",NA
"3281","DpsfODjNffNnsNYsa4yRtw","33.2198808","-111.5532352","Encanterra, a Trilogy Country Club","3",NA
"3282","8z21chQa8cb7ZEiUk7yRtQ","33.5092512","-112.0465538","Robeks Smoothies","17",NA
"3283","5KaAFyRd4JmBBSk6pZzNNQ","33.3639239","-111.9290673","Jack-In-the Box Drive Thru","3",NA
"3284","hlekz2L2HV8cVSEkgMvuEA","33.3776765","-112.0265945","The House at Secret Garden","86",NA
"3285","9hFIqqQNtxlV2dpNyNXnNw","33.612391","-111.994052","Jamba Juice","5",NA
"3286","fMCJE_gP6SI3XcChlI3kIw","33.612856","-112.063438","US Web Connection","3",NA
"3287","PVQl2s98FnluYA2_8Etjyg","33.372711","-111.796416","Summit Communications Resources","4",NA
"3288","9BnmL7nWKhKR0PD87Wua-A","33.336578","-111.792419","Lowe's","10",NA
"3289","wpEwTBZC670Un2dc0IWUKw","33.467965","-111.68341","Chipotle Mexican Grill","7",NA
"3290","j3LeeEwqHkioveV2Ls8apA","33.320624","-111.703059","Titan Home Improvements","4",NA
"3291","acsx0aTrgFRnecSKfGNT1A","33.5908691","-112.0440004","Angela's Treasures","3",NA
"3292","fJ5raoVcN-nD8vFswMFXzQ","33.2480895572014","-111.6342993","Chipotle Mexican Grill","14",NA
"3293","YaZnUq1xO0vrTz8hUiiV4w","33.631494","-111.927256","Arete Realty & Property Management","3",NA
"3294","NYMhsPNzYcAjzej--fFGAw","33.3033297","-112.0011096","Everardo Keeme Photography","6",NA
"3295","zK8K4a46zzVqtOGarXs10g","33.5388349","-112.0650431","Burger King","3",NA
"3296","6apEKjkj5j1W1sS1dSwWyA","33.440699","-112.070571","Bentley Projects","9",NA
"3297","q1nDSpmV-FdTBNj6UuZvTg","33.4796766","-112.0739735","Honey Bear's BBQ","155",NA
"3298","JWql064OkrDDbRjJ-bjulw","33.6387351","-112.4193885","McDonald's","12",NA
"3299","Xr_Ut7hGXJiAga53-pUAXA","33.496815","-111.929331","Clutch Jewelry","3",NA
"3300","Y7UZz1U8FhWKuoPp-_z5Dg","33.5771358","-111.8861138","Whataburger","16",NA
"3301","siWHhV81Gvlh9r4S5DnN4g","33.6388004","-112.1879765","A 2 Z Beads","3",NA
"3302","zBrrtMoBUCMSLiy-v7pUfA","33.28024","-111.790353","Olive Garden Italian Restaurant","35",NA
"3303","ZnT5pRRhwf7cWEOhk5Pc9Q","33.6302528","-112.3401876","Arizona Rainfall","4",NA
"3304","seogvdichH-9aZMtDLYkLQ","33.5569038391113","-111.890663146973","Simplicity Laser Hair Removal","7",NA
"3305","XjGFroEU-9Rct-3l7ynnHQ","33.4941704","-111.9260519","Blue Burger Grill","5",NA
"3306","qI4WNgNC3V2SaX4hrUp63g","33.378423","-111.787808","Jamba Juice","3",NA
"3307","G9icd-3eVoekbX_Rggmaug","33.6503","-112.2481","Residence Inn Phoenix Glendale/Peoria","4",NA
"3308","FlZ5dTvuoPls8OuXfUAwqg","33.479992","-112.076718","Johnnie's Chicago Red Hots","29",NA
"3309","8VM414rLjR82lYiPOCZkbw","33.481407","-112.019155","29th Street Auto","4",NA
"3310","shUiQtVZpk_YCUmMYJZf-g","33.4922985","-111.9245517","Union Wine Bar & Grill","3",NA
"3311","4iMQGPFeMhbduKTWrwtWNg","33.466759","-112.167615","Crossroads Bar & Grill","3",NA
"3312","r95XZzXPOe83NfjBZZSJDQ","33.5990432","-111.9812072","5th Generation Barbers","4",NA
"3313","MECLC5Ns20iEm9yk_jKH8Q","33.625914","-112.010898","Bella Nails","12",NA
"3314","RIPOZpFE32uPP1JEQQPTCg","33.6239109","-111.9276273","Lucky Brand Jeans","3",NA
"3315","LkKMpVp4O_CQYOsqn0k1IQ","33.8649643","-112.1388202","Papa Murphy's Take 'n' Bake Pizza","4",NA
"3316","boNqaIu2WyV1g7kNOwbemw","33.6529908","-112.2350016","The GreenHouse","4",NA
"3317","9cmq0_NV08ejfNsSgr2c-Q","33.581473","-112.186721","Maui Wowi Hawaiian Coffee & Smoothies","19",NA
"3318","uEJQSIjWui-TDWXaGlcqyQ","33.4787159","-111.9255906","Lo-Lo's Chicken & Waffles","477",NA
"3319","hOD1FviT9Bza1q42D8WB5g","33.337062","-111.854611","Walmart","25",NA
"3320","tdeHd2AVYlEnz9F1UGb84Q","33.492914","-111.933566","ZuZu at Hotel Valley Ho","188",NA
"3321","E8vtxvVP--NgFMv-FJhqJA","33.4556571","-112.0720814","Grandiose","3",NA
"3322","ZEdaJ8mcMpPiFWgDuSPqeA","33.469968","-112.065431","Nami","143",NA
"3323","7Nna45fVQsPpVESc4MZ2yQ","33.4999088579445","-112.082075667984","Stacy's @ Melrose","19",NA
"3324","xgiMIVfuR94h2NACaQfo3w","33.3636736","-111.9267178","Little Caesars Pizza","3",NA
"3325","El7NznSEjD0NMMIBgzC3Bw","33.684847","-111.922701","Phoenix Skin Dermatology","4",NA
"3326","d2CqQ7OZ5m1XtcuPAnMhpg","33.3117467","-111.9169283","STA Travel","4",NA
"3327","iAHNZo6GF4C3N-z8u2C_ww","33.6840252","-112.107284","Arby's","8",NA
"3328","JOHStUEVMI2zf1K8ljA8sw","33.5136787","-111.890844","Courtyard by Marriott Scottsdale Salt River","9",NA
"3329","ISHaYZ4DnLwzjHYW3922NA","33.4510375","-111.9095524","AZ Auto Air","4",NA
"3330","P4FXm3wP1MHbel8mA4iAow","33.4154153","-111.8385558","Kirk's Sports Grill","11",NA
"3331","Wc4-mBb_8CTF5KoU8Fariw","33.2803777","-111.802264","CrossFit Infernal","11",NA
"3332","skhsqXMojhNAXZbsMZB8uA","33.5391796554639","-111.923670625261","Wildflower Bread Company","74",NA
"3333","vX5foUAS_4YNhtlAilv14w","33.5313451","-112.0645002","Avi's Barber & Salon","6",NA
"3334","yPJFfglhMHAKciUpjTmgBg","33.348693709522","-111.96260655426","Oregano's Pizza Bistro","93",NA
"3335","UVehGYYtA4i5xmFwpIUhLQ","33.3203268","-111.9017047","St Andrew the Apostle Catholic Church","4",NA
"3336","1jXZJ3JUuR2SBFCv4vAJ_g","33.4217227","-111.8056733","Fudge Works","10",NA
"3337","CNS4j16dzLWDPEV-UM9SLg","33.4340826379293","-111.994414329529","Jackalope Flats","15",NA
"3338","YhFwM5Y69ZdaMQbH4TulWg","33.408544","-112.005005","Legacy Air","4",NA
"3339","nLpV9fo8xml-QHOKyOje2A","33.479889","-111.997771","Panda Express","8",NA
"3340","dj-eBnI2RRCqQkLWuYuSQQ","33.6235973392887","-111.924408141935","IT'SUGAR","24",NA
"3341","uASlHlRsF8CkVVG7R9dM8Q","33.351152","-111.876976","Dee's Dancewear","7",NA
"3342","X-E1cXhpLvHTUL_Q0i7aSQ","33.5810768","-112.2686841","Exclusive Flowers & Gifts","4",NA
"3343","0kj_VTrKrYhRNBfRL0_aZA","33.6382443","-112.2086151","Sapphire Bookkeeping And Accounting","7",NA
"3344","CWCQGLfgdLJuGndqWTs5cg","33.2631246","-111.607898","Barney Family Sports Complex","4",NA
"3345","6Ry-gjGqApTSRZkfdYlLmw","33.3850886","-111.8057844","McGrath's Fish House","15",NA
"3346","wkg5ye4X1DZEkgbsP16Vfw","33.6774429","-111.891581","Remax Fine Properties","3",NA
"3347","cWk5qFGw9I1KlG35f-mMYw","33.711728","-112.200106","Fletcher's Tire & Auto Service","15",NA
"3348","ex1ZcTMvn-awg90TpUWNYA","33.332867","-111.790863","IHop","9",NA
"3349","sYZt3f1YFlg0ycDMyO-vJw","33.4922033","-111.9240917","The Blue Moose","43",NA
"3350","rnjW1bwUxToMkVkpsZ8tcQ","33.3351812","-111.9071248","Fred's Flowers","5",NA
"3351","83nWnjqWcvJCQ49IHwNh1Q","33.4376284184746","-111.997033606375","New York Pizza Dept.","17",NA
"3352","jYsa5qLFZxhVtwDHZMW-SA","33.454997","-112.066857","Holiday Inn Express Hotel & Suites Phoenix Downtown-Ballpark","14",NA
"3353","Gdmig8uYu5Mdfcgn0XsT3Q","33.4949862","-111.9798245","Black Cat Coffee House","52",NA
"3354","etmzE2Ave6EkqUpsAJvq-Q","33.509035","-112.264667","The UPS Store","3",NA
"3355","ySY53YE08vTCboLnz81KQw","33.638383","-112.275921","Arrowhead Arthur Murray School of Dance","3",NA
"3356","gVag_jYdqq3RkIDSvrX2lA","33.4280294","-111.8936083","Venezia Bakery","3",NA
"3357","xaWje-dMVpAEQQMKv9556Q","33.525861","-112.048124","Burland Jewelry Center","43",NA
"3358","I9KJCKeUFLXFWMcj8vDvNA","33.307263","-111.8742595","Comfort Care Dental","6",NA
"3359","rrWhi2TL0smrbihvavZxcg","33.6839876","-112.1161771","Times Square Pizzeria","145",NA
"3360","LwXdbxvbpW1hYQs3SyHbsg","33.454367","-111.926918","Salvation Army","12",NA
"3361","e5kc0CQ4R-PCCDgb274gSg","33.4527955","-112.0693177","Canyon Cafe","146",NA
"3362","tWNbUSHLpUXmsrz7HRIzIQ","33.484149","-112.074924","Seay's","3",NA
"3363","UtCatWGwHqoY9WhY5h2_tA","33.5025941","-111.9296765","Cartier","7",NA
"3364","qy7NtAyd7SXXPM0H44XVAg","33.378269","-112.033036","Applebee's","22",NA
"3365","cAGBr1ZKR7nCra7yTsQJCg","33.4498214","-112.3495708","Goodyear Chiropractic Auto Injury","6",NA
"3366","-ZN2OT0TcgjzRAQlBvGEBQ","33.6412819","-112.008357","Harkins North Valley 16","24",NA
"3367","Hq4c0GC-NMvB28JhnTUUxQ","33.653242","-112.0997451","Ace Hardware","6",NA
"3368","sS3DyUUmVTzqMmk845jhkw","33.5010649","-111.921935","Wong's Tailor Shop","6",NA
"3369","d06ZIF5TeK5j_Pii7_LmXA","33.0711872","-112.0449669","Teakwoods Tavern and Grill","22",NA
"3370","-h9LochyBgKpsLwNXfTiOw","33.5674985","-112.1670965","Phoenix BBQ & Deli","9",NA
"3371","kJEPUMn279P_GzFMCr5l0g","33.424281","-111.924088","Soma Half and Quarterman Triathlon","4",NA
"3372","ckqbs45ngAwsgyvK_SWkvg","33.3880332","-111.6837198","Barro's Pizza","11",NA
"3373","xZOWIzgQvldPkOlV0-QlNQ","33.4281457","-111.9090261","Phil's Lawnmower Repair","6",NA
"3374","-Bb1Xwd677TBSIPjw4x7oA","33.4320859998357","-111.864777803421","Walmart","30",NA
"3375","5nazrxmIAH7RMgURdrSCIg","33.263328","-111.85808","Village Inn","6",NA
"3376","jkZOhHj3AbOdYfy1amPSvg","33.4450294","-112.1560695","Head Penn Racquet Sports","3",NA
"3377","ZN-RG7wkT8MLsmaTPzIW5g","33.6383625","-112.0684427","Sabroso Fresh Mexican Grill","26",NA
"3378","NtizlEdtnJX0tteMdZ-6tw","33.6106566","-112.1505433","Blimpie Subs & Salads","3",NA
"3379","_yfprBETaYgySkKyl8ZWMQ","33.450611","-112.074198","Hotel San Carlos","56",NA
"3380","N5__Sn9Tag4OW_eE-QiOeg","33.552894","-111.896374","Extreme Internet","3",NA
"3381","i-ieTYnvZiDCeLMsR2YCOg","33.563299","-112.258459","Barracuda Pool Service & Supplies","3",NA
"3382","ZXRcWs5SUCvSfb8I2aLOnA","33.5670375","-111.9184649","Spa Avania","27",NA
"3383","-SfUBPZcJ6uw2cVlc6dk-Q","33.6299672","-112.3758969","Northwest Regional Library","6",NA
"3384","V2ZVpEceFXxeyurZudgUyQ","33.6385838","-112.3554635","99 Cent Only Stores","4",NA
"3385","1eL_QihxW6XPo7tSFceoDA","33.7012666","-111.9253026","Starbuck's Coffee Corporation","3",NA
"3386","AgvP554bfq5kwp5TghvYmw","33.516464","-112.0823359","Petit Fromage","15",NA
"3387","bNmsfLXaKKcDigEMidEcGg","33.4803086","-112.0918009","Saint 22","4",NA
"3388","-QdMyyV-GY3qXcXuLiqVqg","33.407464","-111.939444","Nancy's Nail Salon","14",NA
"3389","4IzlijxSSSFdZyh6-da_Qw","33.4492","-112.0696","Subway","5",NA
"3390","soL4n0z_F9HIVFSAouwlkw","33.5384209","-111.888587","Glossy Nails","4",NA
"3391","XvS5tn46mcgCbLPTI1b-3A","33.399678","-111.841964","Desert Heat Automotive","3",NA
"3392","9UO40OsPTdXDl_hR2obOzg","33.4875793","-112.0817763","Bruno Mali's Cafe & Gift","4",NA
"3393","9iUT1hBIPEvVQYV11QATQQ","33.5526881111124","-112.258429527283","Twisted Cultures Yogurt","10",NA
"3394","aB7Zco4EGf4c_0vkFSZYBg","33.3031566","-111.7410851","Sam's Club","5",NA
"3395","sdpBEhzeDedh7SVe_OMpGg","33.4455124267804","-112.082277046094","Island Loco","16",NA
"3396","-dz2h55a0SdnBJEXQm9CAQ","33.321564","-111.804857","Prestige Animal Clinic","15",NA
"3397","sQm-k5-ZIYZdJR8GPJ-ffA","33.482866","-112.0480133","Anna's Spa Salon","3",NA
"3398","iOS25g0GXznfUZ_P3WHtzg","33.3788813","-111.6338612","Taco Bell","3",NA
"3399","VSqVAtT331-PmW5DJvELaA","33.3209019","-111.884246","Tara R Hodges, DDS","3",NA
"3400","6iFV7W1VltCR6QLzUuTxew","33.3491863608703","-111.978808113493","Jimmy And Joes Pizzaria","3",NA
"3401","n9c5ezcwz0k4F8_oIAjpbg","33.6407981","-112.0124942","Fry's & Fry's Marketplace","10",NA
"3402","JxVGJ9Nly2FFIs_WpJvkug","33.6174589","-111.926272","Sauce Pizza & Wine","76",NA
"3403","0VAYXzrEQExGm-Q8FpIvgQ","33.5755638","-111.8853249","Lakin Douglas, MD","3",NA
"3404","E4b5OC_6mZ0V7B6Nyjncsg","33.5289271","-111.9258636","Tottie's Asian Fusion","97",NA
"3405","BDkgK0vy3nDkO0RphBHwsA","33.4710428","-112.108522","Shuttercrafters","3",NA
"3406","r9h6qGf3w9ffsmHmLmnkgw","33.2781397551608","-111.63612484932","Allen's Automotive Towing & Repair","5",NA
"3407","W8WyVVxinyRjzP8gJa7ILg","33.5093372","-112.0608177","Tokyo Express","21",NA
"3408","1f67KfT4jxRkj4m9AmwrMA","33.3356167","-111.7583655","Fantastic Sams","6",NA
"3409","fkxGOxHmNil3zUbcxoBYZw","33.653337","-112.234862","The Shear Shack Salon","14",NA
"3410","fy1MhKem4i5H3ad_EsBEJA","33.452227845182","-112.391670247237","The Burger Joint","23",NA
"3411","DVrZlgZAz23cd9UOuwt1Mw","33.5019519","-111.9514403","Thirsty Camel @ The Phoenician","14",NA
"3412","wv9sIPQsfm54gWQzxdgocA","33.411825","-111.972455","Homestead Studio Suites Hotel","3",NA
"3413","mnolioXUSxcThapw_O4iNQ","33.5512936","-112.1169942","Sky High Hookah Lounge  & Smoke Shop","6",NA
"3414","0gQrhOYWdO0XVZEKtOrvaA","33.6406665","-112.0176895","Red Devil","53",NA
"3415","fRa4l3Rkh_yPq9WrKD82AQ","33.5788693","-112.204539","La Fitness","10",NA
"3416","5rJ329jdDM1AqYoSF_-lww","33.5040496","-112.0835575","Phoenix Metro Retro","15",NA
"3417","bc5s3fKKgCwuzC5xHcfxCw","33.34711","-111.719495","In the Raw","5",NA
"3418","ZFRDB2_YeCz_I8k81LWteg","33.487964","-112.084175","Superstar Video","10",NA
"3419","XKlhLb7jQcbvVq1hpUmuYg","33.506709","-112.082136","The Refuge Cafe","26",NA
"3420","ua0V7dK0_lpChFE65qAx0A","33.474396","-111.9259402","Smart & Final","7",NA
"3421","iKZmLsqTcqnl2iE3xfyGfw","33.4253128","-112.0291199","Best Western Airport Inn","8",NA
"3422","lmmEfH28MKabNK98BltUDQ","33.3368627","-111.9681271","Main Event Entertainment","19",NA
"3423","GpM75HH17EN6T8-Zoz93AA","33.4535131","-112.0725419","Newsroom Lounge","4",NA
